,SHAP_HUM_01,SHAP_TEMP_06,SHAP_OX_04,SHAP_TEMP_02,SHAP_TEMP_12,SHAP_TEMP_05,SHAP_HUM_20,SHAP_TEMP_11,SHAP_OX_02,SHAP_PM25_21,SHAP_OX_07,SHAP_TEMP_23,SHAP_TEMP_20,SHAP_OX_05,SHAP_OX_06,SHAP_TEMP_13,SHAP_PM25_01,SHAP_PM25_05,SHAP_OX_01,SHAP_TEMP_24,SHAP_TEMP_10,SHAP_WD_01,SHAP_HUM_21,SHAP_WD_02,SHAP_PM25_15,SHAP_PM25_14,SHAP_TEMP_01,SHAP_SPM_01,SHAP_PM25_04
2019-05-10 14:00:00,1.878943955898285,-1.7209118247032165,-0.7261741757392883,-0.7538641780614853,3.270176279544831,-1.572692972421646,-0.06430714782327412,3.702776622772217,1.373760277032852,-0.17233950272202492,-0.4155305474996567,-1.0423130750656129,-1.2068500995635987,-0.17911930568516257,0.18970007970929142,2.1739628970623017,-2.7022419929504387,0.8144588336348534,-6.120175361633301,-0.665479089319706,-0.1598930586129427,0.09157132804393767,0.4017252266407013,-0.3981704860925674,0.1284279167186469,0.7463476538658143,-1.037447987496853,-0.49204118475317954,-0.16006197277456521
2019-05-10 15:00:00,1.4955157995223998,-1.1171011149883268,-0.7731230139732361,-0.9029561787843704,3.270176279544831,-0.9776047110557556,-0.10972072134027258,3.609894323348999,0.3513071034103631,1.264238452911377,0.21788917616941034,-0.9300291585735977,-1.2139155566692352,0.17266481108963488,0.34527236223220825,2.2680363059043884,-2.56622257232666,0.7511282473802566,3.654029059410095,-0.6531280636787415,-0.1598930586129427,0.09157132804393767,0.014964457321912022,0.16096486151218414,0.18461622167378663,0.21207216735929252,-2.0149659156799316,-0.3116152465343475,0.5047625884413719
2019-05-10 16:00:00,1.3677063167095185,-0.6921972239390015,-0.7261741757392883,-1.0520481646060944,3.179076445102692,-0.4764779433608055,0.0038131625246023313,3.609894323348999,-2.1025806188583376,-0.41176917552948,0.48935477137565614,-1.0423130750656129,-1.2775048732757568,0.11403412492945789,0.6564169377088547,2.2680363059043884,-1.3760517716407774,0.1811523583251983,5.2830626487731935,-0.5296167489141226,-0.1288842424750328,0.09157132804393767,0.12546749785542483,0.16096486151218414,0.016051395342219627,0.5682557493448257,-2.2593455255031585,-0.251473231241107,1.428130066394806
2019-05-10 17:00:00,0.7925639629364014,-0.3343834981322288,-0.4914297640323638,-1.0893210411071776,3.179076445102692,-0.44515748620033263,0.026519968546926932,3.28480806350708,-2.511561751365661,-0.8906284153461457,1.0322860777378082,-1.1321401596069336,-1.2845702946186066,0.17266481108963488,0.6045594900846482,2.205320447683334,-1.0019982993602752,-0.6104807142168284,7.726612997055054,-0.6531280636787415,-0.08015625253319741,0.3323263496160508,-0.1507901357486844,0.16096486151218414,0.1284279167186469,0.47920989990234375,-3.236863613128662,-0.1913312692195177,1.8344115495681763
2019-05-10 18:00:00,0.9203733563423157,-0.3120201595127582,0.07195684518665074,-1.2384129315614698,2.8602269768714907,-0.8210025370121002,0.04922676198184489,2.7739580154418944,-3.125034093856812,-0.4915790446102619,0.9417974650859833,-1.1377543181180956,-1.3481596291065219,0.46581823378801346,0.6564169377088547,2.205320447683334,-0.5939397498965264,-0.9587994270026684,10.17016429901123,-0.7519370049238205,0.004010411351919196,0.3323263496160508,-0.20604171752929687,0.2727919101715088,0.10033379942178725,0.47920989990234375,-3.64416264295578,-0.251473231241107,1.6866730332374573
2019-05-10 19:00:00,0.856468665599823,-0.5803804717957973,0.16585463732481,-1.3005346328020095,2.3591776371002195,-1.1968477010726928,0.026519968546926932,1.891580045223236,-3.738505816459655,-0.8906284153461457,1.0322860777378082,-1.188282009586692,-1.355225110054016,1.169386500120163,0.9157040655612946,1.9858160078525544,-0.04986185887828472,-0.8321379892528057,11.79919786453247,-0.7581125795841216,0.12361563704907894,0.3323263496160508,-0.26129323430359364,0.2727919101715088,0.10033379942178725,0.39016399085521697,-4.051462042331696,-0.1913312692195177,0.3939585223793983
2019-05-10 20:00:00,0.6647545665502549,-0.8487406650558114,0.30670130997896194,-1.362656179070473,1.4937292993068692,-1.2908090770244598,-0.08701394936069844,0.6376751288771629,-4.147486829757691,-0.6511987395584583,1.484728765487671,-1.1938962660729886,-1.3269631326198579,1.2866479814052583,1.5379932463169097,1.6408799290657043,-0.1858813429251313,0.2761483484879136,8.541130685806275,-0.8136926084756851,0.20778223350644112,-2.5567342638969417,-0.20604171752929687,0.2727919101715088,0.07223966200836,0.47920989990234375,-3.3183238387107865,-0.1913312692195177,-0.012323159584775548
2019-05-10 21:00:00,1.1120875179767613,-0.9158307198435068,0.4475479194894433,-1.250837209820747,0.26388136819005015,-1.6666543245315553,-0.1324274933896959,-0.2447025515139103,-3.3295246601104735,-0.8108186453580857,2.5705910444259645,-1.2444240778684619,-1.3057666897773743,1.4625399887561799,1.6417079329490663,1.0450813502073286,-0.15187649987637997,0.624466958642006,7.726612997055054,-0.8198682099580765,0.2786593873053789,-1.3529588341712953,0.07021601125597951,-1.0691328525543213,0.10033379942178725,0.12302624508738516,-2.7481047153472904,-0.43189920932054526,-0.4555395722389221
2019-05-11 03:00:00,0.025707424804568314,-1.5196417197585104,-0.6322763919830322,-1.7602346628904342,-0.1460679503157735,-2.794189661741257,-0.3367885146290065,0.7769979178905487,1.373760277032852,-0.5713889259845019,3.023033761978149,-1.2163529738783834,-1.1856536269187927,0.8176023095846177,1.7454229056835175,-0.17787378244102003,-0.45792029015719893,1.004450787603855,-6.120175361633301,-0.8569215178489685,0.08817703160457312,-1.834468948841095,0.6779828935861587,-0.7336517333984375,-1.5010318040847779,-5.575911617279052,-6.739636683464051,-0.1913312692195177,-0.38167013823986057
2019-05-11 12:00:00,0.7925639629364014,-1.9892719537019736,-0.4444808840751648,-1.275686052441597,2.5413773179054258,-2.3870238602161407,-0.5184427075088024,2.727516782283783,3.418666458129883,1.7430977821350098,1.6657058119773864,-0.7223040908575058,-0.8818381607532502,0.4071875624358654,0.9675614774227143,1.7349531531333924,-1.5120714604854584,0.9094549283385277,-15.079861259460449,-0.22701431009918452,-0.08015625253319741,0.09157132804393767,1.617259007692337,-1.1809600055217744,-0.04013686077669261,-0.055065574118634684,-2.0149659156799316,-0.1913312692195177,-0.08619255714584141
2019-05-11 13:00:00,1.303801691532135,-1.6985484808683395,-0.7261741757392883,-1.0520481646060944,2.313627982139587,-2.0424991488456725,-0.5638563439249993,2.7739580154418944,2.6007040023803714,0.8651889622211456,1.575217258930206,-0.7896744787693024,-0.9171654015779496,0.5244489565491677,0.8638466626405716,1.766311252117157,-2.0901543617248537,0.6877975702285767,-5.305658340454102,-0.30112106325104826,-0.0712966799736023,0.09157132804393767,1.1199951171875,0.16096486151218414,-0.06823098752647636,-0.23315739259123802,-1.037447987496853,-0.3116152465343475,0.17235029360745097
2019-05-11 14:00:00,1.303801691532135,-1.4525513201951985,-1.1956631183624267,-0.9029561787843704,2.3591776371002195,-2.0424991488456725,-0.5411495424807071,2.6810761094093327,0.14681647010147572,-0.09252964183688164,1.3942401945590972,-0.8065170377492905,-0.9524928033351898,0.17266481108963488,0.9675614774227143,1.609522008895874,-1.9201297819614411,0.466140354424715,5.2830626487731935,-0.37522778362035747,-0.062436964362859726,0.09157132804393767,1.2304982900619508,0.16096486151218414,-0.12441926226019859,0.21207216735929252,-0.7116087537258864,-0.251473231241107,0.43089321106672285
2019-05-11 15:00:00,1.3677063167095185,-1.4525513201951985,-1.0078675210475923,-0.8532587975263596,2.268077862262726,-1.7606154382228851,-0.4730292081832886,2.588194108009338,-2.511561751365661,-1.369487738609314,1.575217258930206,-0.8738873936235905,-0.8889035671949387,-0.413642030954361,0.6564169377088547,1.6408799290657043,-1.9881395637989043,0.24448304725810885,9.355647945404053,-0.39375444278120997,-0.062436964362859726,0.09157132804393767,1.1752466976642608,0.16096486151218414,0.016051395342219627,0.39016399085521697,-0.5486889127641916,-0.1913312692195177,0.541697259247303
2019-05-11 16:00:00,1.4316111028194425,-1.251281274855137,-0.4444808840751648,-0.8284101575613022,2.17697788476944,-1.1968477010726928,-0.63197663128376,2.588194108009338,-3.534014797210694,-1.0502482563257218,1.0322860777378082,-0.9019581895321608,-0.8394452527165412,-0.17911930568516257,0.1378426671028137,1.578164130449295,-1.9201297819614411,0.1494870686903596,11.79919786453247,-0.46786117702722557,-0.0491474736481905,0.09157132804393767,1.0094921737909317,0.16096486151218414,0.07223966200836,0.3011180505156517,-1.2818276226520537,-0.37175724655389786,1.169587188959122
2019-05-11 17:00:00,0.6008497834205627,-0.8487406650558114,0.16585463732481,-0.9402292311191559,2.17697788476944,-0.8210025370121002,-0.4276156432926655,2.4488712191581725,-4.147486829757691,-1.1300582230091094,0.12740061730146407,-0.9300291585735977,-0.9878201931715012,0.5244489565491677,0.34527236223220825,1.5154485106468205,-1.3760517716407774,-0.3888234583660961,18.31533432006836,-0.4987390650436282,0.008440214395523078,0.3323263496160508,1.3962527573108676,0.16096486151218414,0.044145534699782704,-0.14411144852638244,-2.8295644760131835,-0.010905317752622032,0.9849137187004089
2019-05-11 18:00:00,0.9842781484127044,-0.5803804717957973,0.40059904120862483,-1.1762913554906844,2.0403283715248106,-0.6957208633422851,-0.245961434673518,1.845139253139496,-5.783411884307862,-0.17233950272202492,0.48935477137565614,-0.8795016430318355,-1.1361953020095825,1.2866479814052583,0.9675614774227143,1.5154485106468205,-1.2400324642658236,-0.23049685396254063,14.242749881744384,-0.5296167489141226,0.05716827437281606,0.3323263496160508,0.8989890038967132,0.2727919101715088,-0.09632511250674725,-0.4112491816282272,-3.7256226658821108,-0.3116152465343475,1.0587829828262327
2019-05-11 19:00:00,0.7925639629364014,-0.4909270085394383,0.5414457026869058,-1.3129589200019836,1.4481793880462646,-0.6330800414085388,-0.17784105278551574,1.3342889428138731,-4.7609587669372555,-0.09252964183688164,1.575217258930206,-0.8402022048830986,-1.2068500995635987,1.5798012316226964,1.6417079329490663,1.4213752090930938,0.1881722934544086,-0.2938275075284764,10.984681510925295,-0.47403670474886894,0.05716827437281606,0.8138364136219025,0.45697674453258513,0.2727919101715088,-0.18060752488672732,-0.23315739259123802,-3.0739436745643616,-0.37175724655389786,0.9849137187004089
2019-05-11 20:00:00,0.7925639629364014,-0.4462003201246262,0.9170369133353233,-1.2135641902685164,0.9471301555633544,-0.9149639397859574,-0.1551342842634767,1.3342889428138731,-3.942996287345886,0.06709016747772693,2.7515680789947514,-0.9581002112478018,-1.2139155566692352,1.755693292617798,1.9009950876235961,1.0137234807014466,0.12016247995197771,-0.23049685396254063,15.871782875061035,-0.43080781642347565,0.0970366906374693,0.3323263496160508,0.2912221226841211,0.4964460074901581,-0.12441926226019859,-0.4112491816282272,-3.481243443489075,-0.1913312692195177,0.3939585223793983
2019-05-11 21:00:00,1.0481827110052109,-0.6474705891683697,0.6822924055159092,-1.275686052441597,0.9471301555633544,-1.5100519955158231,-0.2005478335544467,0.9163208127021789,-5.169939804077148,-0.33195928484201437,3.204010772705078,-1.0759982913732529,-1.1785881578922273,2.224738830327988,2.0565675258636475,0.6687873624032363,-0.11787161827087403,0.2761483484879136,13.428232955932618,-0.560494577512145,0.17677349969744682,-1.3529588341712953,0.23597058337181803,0.2727919101715088,-0.18060752488672732,-0.3222032606601715,-3.0739436745643616,-0.37175724655389786,0.24621973056346177
2019-05-11 22:00:00,0.4730404607951641,-1.0723742313683033,0.4944968462921677,-1.2135641902685164,0.5371809229254723,-1.8545766830444337,-0.245961434673518,0.08038395270705224,-4.55646824836731,-0.4915790446102619,3.4754763126373307,-1.1321401596069336,-1.1856536269187927,1.931585156917572,2.4714267849922185,0.6687873624032363,-0.3899106297641992,0.40280967205762863,13.428232955932618,-0.6901814118027687,0.2299313652329147,-1.834468948841095,0.3464736774563789,-0.5099976032972335,-0.15251339077949524,-0.9455245971679688,-4.458761143684387,-0.37175724655389786,-1.305037659406662
2019-05-23 14:00:00,0.6008497834205627,-1.564368335902691,-1.2426119744777675,-1.0893210411071776,3.5434757113456725,-1.8545766830444337,0.4806555822491646,3.8420994520187377,0.9647789239883423,1.1046187937259673,-0.8679733842611312,-0.9637144140899181,-1.220981067419052,-0.8240569025278092,-0.38073163414373995,2.362110126018524,-1.7841103732585908,0.7827935248613358,-6.120175361633301,-0.5481434252113104,-0.14660361036658287,0.3323263496160508,-1.0348146200180053,0.16096486151218414,0.2408044688403606,1.102531147003174,-2.0149659156799316,-0.6123251892626286,-0.4186048597097397
2019-05-23 15:00:00,0.856468665599823,-1.3183713302016256,-0.8670207798480988,-1.0520481646060944,3.4068259596824646,-1.8545766830444337,0.3898284681141376,3.4705715417861938,0.3513071034103631,-0.2521494172513485,-0.7774847835302353,-1.0198563769459725,-1.2916357815265656,-0.4722727283835411,-0.22515934631228446,2.4561831712722775,-1.7841103732585908,0.9727856278419494,-5.305658340454102,-0.5666702255606652,-0.11116503328084941,0.3323263496160508,-1.3110722333192826,0.2727919101715088,0.29699274376034734,-0.23315739259123802,-1.526207083463669,-0.6123251892626286,0.3939585223793983
2019-05-23 16:00:00,0.4730404607951641,-1.3183713302016256,-0.6322763919830322,-0.9775020390748977,3.0424268126487735,-1.604013329744339,0.20817421972751618,3.099044334888459,0.14681647010147572,-1.2098680078983308,-0.5060191497206687,-1.0535412266850472,-1.334028518199921,-0.0032272330950945394,0.08598521223757415,2.362110126018524,-1.8861249387264252,0.2761483484879136,-2.047590100765228,-0.6284257724881173,-0.0491474736481905,0.09157132804393767,-1.0900661766529083,0.2727919101715088,-0.12441926226019859,-0.14411144852638244,-2.42226527929306,-0.49204118475317954,0.4678279608488083
2019-05-23 17:00:00,0.025707424804568314,-1.1394643656909467,-0.4914297640323638,-1.1141697049140926,2.6780273079872123,-1.2908090770244598,0.09464031215757127,2.4488712191581725,-0.6711460560560225,-1.6887275934219361,0.036912116780877115,-1.143368548899889,-1.3269631326198579,0.28992619842756534,0.5008446738123894,2.1112472832202913,-1.2740373849868774,0.21281772968359283,5.2830626487731935,-0.665479089319706,-0.00041940510272980847,0.09157132804393767,-0.6480539783835411,0.16096486151218414,-0.09632511250674725,0.3011180505156517,-3.5627028703689576,-0.3116152465343475,0.8371749520301819
2019-05-23 18:00:00,-0.29381610453128815,-0.9158307198435068,-0.4444808840751648,-1.2881102740764616,2.0403283715248106,-1.1968477010726928,0.20817421972751618,1.9380212426185608,-2.511561751365661,-1.7685373842716214,0.7608204215765,-1.1995104840025304,-1.3269631326198579,0.46581823378801346,0.7601317584514617,1.860384601354599,-0.8659787654876709,-0.10383553430438042,9.355647945404053,-0.7642881453037262,0.03501915186643599,0.09157132804393767,-0.37179623916745186,0.16096486151218414,0.044145534699782704,0.39016399085521697,-4.621680736541748,-0.37175724655389786,0.8371749520301819
2019-05-23 19:00:00,-0.2299113653600216,-0.8487406650558114,-0.2566853158175945,-1.4496265143156053,1.5392792582511898,-1.008925226330757,0.1400538507848978,1.5664936184883118,-3.534014797210694,-1.6887275934219361,1.2132630467414853,-1.2331954490393402,-1.3057666897773743,0.5244489565491677,0.9157040655612946,1.4213752090930938,-0.04986185887828472,-0.10383553430438042,2.839512062072754,-0.8260436475276947,0.08374720942229032,0.3323263496160508,-0.6480539783835411,0.16096486151218414,0.07223966200836,0.47920989990234375,-5.191899943351745,-0.5521831564605236,0.9479789912700654
2019-05-23 20:00:00,-0.10210197232663631,-0.7145606386475265,0.16585463732481,-1.5365966767072676,1.1748798966407776,-1.353449881076813,0.2535877585411072,1.055643379688263,-1.898089838027954,-0.9704384744167328,1.484728765487671,-1.2275813322514295,-1.355225110054016,0.7589716255664827,0.9675614774227143,1.0764391183853153,0.2561820451170206,-0.19883154528215527,-3.676624393463135,-0.8630971521139145,0.08374720942229032,0.09157132804393767,-0.48229934722185136,0.2727919101715088,0.10033379942178725,0.12302624508738516,-4.784601020812988,-0.6123251892626286,0.28315438097342854
2019-05-25 10:00:00,0.9842781484127044,-1.2065545290708544,-0.6792252719402313,-0.7911372631788255,0.17278148159384724,-1.635333651304245,-0.8590443879365921,0.9627616822719574,2.3962135195732115,5.334542608261108,1.6657058119773864,-0.6268629491329193,-0.4720404580235481,0.34855689108371735,0.8638466626405716,0.01027313726954164,-0.9679934769868851,1.131112204492092,-12.636311244964599,-0.276418786868453,0.12804544046521188,0.09157132804393767,1.9487681269645691,-1.1809600055217744,1.3364756759256124,4.308183741569519,0.6732085794210434,-0.49204118475317954,-0.6771477550268173
2019-05-25 11:00:00,0.9842781484127044,-1.161827702075243,-0.6792252719402313,-0.6420452758669853,0.5827308461070061,-1.2908090770244598,-0.8363376647233963,0.591234228014946,1.9872322201728818,5.573972272872925,1.3942401945590972,-0.5089648947119713,-0.48617130517959595,0.23129550740122795,0.8119892627000809,0.13570440784096716,-1.0700080543756485,1.194442841410637,-6.120175361633301,-0.19613653547130522,0.13247527573257684,0.3323263496160508,1.9487681269645691,0.16096486151218414,1.3083814527839421,3.0615411281585687,1.3248870730400086,-0.1913312692195177,-0.27086606273660435
2019-05-25 12:00:00,0.9842781484127044,-0.9158307198435068,-0.9609186291694641,-0.5426507256925106,0.21833146139979362,-1.040245634317398,-0.7000970184803009,0.5447932451963424,0.3513071034103631,4.2172039270401,1.3037517309188842,-0.5707210808992386,-0.62041538618505,0.23129550740122795,0.7082743644714355,0.4179247722029687,-1.8181152641773224,0.8461242035031319,4.4685457229614265,-0.06644974444061516,0.12804544046521188,0.09157132804393767,1.893516767024994,0.2727919101715088,0.9150636918842793,2.1710819959640504,1.732186734676361,-0.07104729637503622,-0.16006197277456521
2019-05-25 13:00:00,1.303801691532135,-0.736924004368484,-0.8670207798480988,-0.48052910193800924,0.17278148159384724,-0.5391187638044357,-0.63197663128376,0.591234228014946,-2.3070711135864257,2.9402460098266605,1.1227745473384858,-0.5482642389833928,-0.7193320140242576,-0.12048861673101782,0.7082743644714355,0.16706220284104345,-2.4302028000354765,0.7511282473802566,11.79919786453247,-0.13438087701797485,0.10589635074138641,0.09157132804393767,1.5620072722435,0.16096486151218414,0.6341223530471325,1.458714783191681,2.0580256581306458,-0.43189920932054526,-0.04925786685198545
2019-05-25 14:00:00,1.687229919433594,-0.37911026254296304,-0.4914297640323638,-0.4308317786082626,0.21833146139979362,-0.1632736437022686,-0.7228038266301154,0.8234389066696167,-4.147486829757691,0.5459494646638632,1.1227745473384858,-0.5594926103949547,-0.7758557990193367,-0.0032272330950945394,0.39712979346513744,0.13570440784096716,-2.498212796449662,0.6561322763562203,7.726612997055054,-0.10967865437269211,0.10589635074138641,0.09157132804393767,1.3962527573108676,0.16096486151218414,0.4093692474067211,1.191577088832855,2.465325045585632,-0.37175724655389786,0.06154621839523311
2019-05-25 15:00:00,1.687229919433594,-0.11074993400834506,0.11890573827549815,-0.36871011443436147,0.44608104079961775,0.08728980259038507,-0.7000970184803009,0.8234389066696167,-3.125034093856812,-3.68397433757782,0.5798433303833008,-0.6661622196435928,-0.8182487472891807,0.46581823378801346,0.5008446738123894,0.16706220284104345,-2.1921687841415407,0.5611363269388676,5.2830626487731935,-0.12202976718544963,0.11475596800446508,0.09157132804393767,1.617259007692337,0.16096486151218414,0.32508684471249577,1.102531147003174,2.465325045585632,-0.49204118475317954,0.874109548330307
2019-05-25 16:00:00,1.1759922146797184,0.06815690025687215,0.5414457026869058,-0.36871011443436147,0.44608104079961775,0.2438919335603714,-0.7000970184803009,0.7305570214986801,-2.511561751365661,-4.083023571968079,0.7608204215765,-0.744760936498642,-0.8111832872033119,1.2280172169208527,0.9157040655612946,0.32385130748152735,-1.8861249387264252,-0.1355008888989687,10.984681510925295,-0.2393654104322195,0.16348403766751288,0.09157132804393767,1.5620072722435,0.16096486151218414,0.29699274376034734,0.6573015987873078,1.6507267951965332,-0.43189920932054526,1.5389340937137603
2019-05-25 17:00:00,0.7925639629364014,0.1799737311899662,0.30670130997896194,-0.4929533898830414,0.35498132118955256,0.3691735975444317,-0.7455105632543565,0.21970670018345118,-3.942996287345886,-4.003213691711426,1.484728765487671,-0.7896744787693024,-0.8182487472891807,1.755693292617798,1.589850604534149,0.32385130748152735,-1.3760517716407774,-0.7054767481982708,12.613716411590577,-0.32582327425479884,0.19892257936298846,0.09157132804393767,1.5620072722435,0.16096486151218414,0.1565220658667385,0.12302624508738516,0.3473693061619997,-0.1913312692195177,1.6128035128116607
2019-05-25 18:00:00,1.0481827110052109,0.2694270759820938,0.16585463732481,-0.6917425870895386,-0.1460679503157735,0.5257757559418679,-0.63197663128376,-0.15182064319960772,-4.3519776344299315,-2.8858753204345704,2.661079835891724,-0.823359552025795,-0.8465107560157776,1.4625399887561799,2.0565675258636475,0.26113573256880046,-0.6619495540857315,-0.7688074260950089,3.654029059410095,-0.37522778362035747,0.26979983802884816,0.3323263496160508,1.6725104689598083,0.16096486151218414,-0.012042735796421742,0.3011180505156517,-0.3043094661494251,-0.5521831564605236,1.280391240119934
2019-05-25 19:00:00,1.4955157995223998,0.3812439525499941,0.4944968462921677,-0.7911372631788255,-0.5104673117399215,0.5257757559418679,-0.6546834334731102,-0.894875530898571,-2.1025806188583376,-2.0877764821052556,3.4754763126373307,-0.8177454233169555,-0.9100999712944031,1.2866479814052583,1.7972803771495816,-0.0838003791868687,0.5962306961417199,-0.4838194392621517,1.2104778587818146,-0.41228110566735265,0.32295764269802024,0.09157132804393767,1.3962527573108676,0.2727919101715088,0.044145534699782704,0.3011180505156517,0.184449602663517,-0.6123251892626286,0.9479789912700654
